company,company_explore_url,problem_name,problem_url,difficulty,page
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Intersection in Y Shaped Lists,https://www.geeksforgeeks.org/problems/intersection-point-in-y-shapped-linked-lists/1,Medium,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Intersection Point in Y Shaped Linked Lists,https://www.geeksforgeeks.org/problems/intersection-point-in-y-shaped-linked-lists--170645/1,Medium,4
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Knight Walk,https://www.geeksforgeeks.org/problems/knight-walk4521/1,Medium,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Linked List Group Reverse,https://www.geeksforgeeks.org/problems/reverse-a-linked-list-in-groups-of-given-size/1,Hard,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,LRU Cache,https://www.geeksforgeeks.org/problems/lru-cache/1,Hard,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Maximum height of the staircase,https://www.geeksforgeeks.org/problems/maximum-height-of-the-staircase5755/1,Easy,4
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Merge Sort,https://www.geeksforgeeks.org/problems/merge-sort/1,Medium,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Merge two strings,https://www.geeksforgeeks.org/problems/merge-two-strings2736/1,Basic,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Merge Without Extra Space,https://www.geeksforgeeks.org/problems/merge-two-sorted-arrays-1587115620/1,Medium,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Min Number of Flips,https://www.geeksforgeeks.org/problems/min-number-of-flips3210/1,Easy,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Minimum Cost of ropes,https://www.geeksforgeeks.org/problems/minimum-cost-of-ropes-1587115620/1,Medium,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Minimum Cost Path,https://www.geeksforgeeks.org/problems/minimum-cost-path3833/1,Hard,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Mirror Tree,https://www.geeksforgeeks.org/problems/mirror-tree/1,Easy,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Nodes at given distance in binary tree,https://www.geeksforgeeks.org/problems/nodes-at-given-distance-in-binary-tree/1,Hard,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Non Repeating Character,https://www.geeksforgeeks.org/problems/non-repeating-character-1587115620/1,Easy,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Non-Repeating Element,https://www.geeksforgeeks.org/problems/non-repeating-element3958/1,Easy,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Nth Fibonacci Number,https://www.geeksforgeeks.org/problems/nth-fibonacci-number1335/1,Easy,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Number following a pattern,https://www.geeksforgeeks.org/problems/number-following-a-pattern3126/1,Medium,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Number Formation,https://www.geeksforgeeks.org/problems/number-formation3506/1,Hard,4
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,"Numbers containing 1, 2 and 3",https://www.geeksforgeeks.org/problems/numbers-containing-1-2-and-32555/1,Easy,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Overlapping rectangles,https://www.geeksforgeeks.org/problems/overlapping-rectangles1924/1,Easy,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Print Anagrams Together,https://www.geeksforgeeks.org/problems/print-anagrams-together/1,Medium,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Queue Using Array,https://www.geeksforgeeks.org/problems/implement-queue-using-array/1,Basic,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Queue using two Stacks,https://www.geeksforgeeks.org/problems/queue-using-two-stacks/1,Easy,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Queue using two Stacks,https://www.geeksforgeeks.org/problems/queue-using-two-stacks--115418/1,Easy,4
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Quick Sort,https://www.geeksforgeeks.org/problems/quick-sort/1,Medium,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rectangles in  N*N Board,https://www.geeksforgeeks.org/problems/rectangles-in-nn-board5930/1,Easy,4
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove loop in Linked List,https://www.geeksforgeeks.org/problems/remove-loop-in-linked-list/1,Medium,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Repeated Character,https://www.geeksforgeeks.org/problems/repeated-character2058/1,Basic,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Repeating Character,https://www.geeksforgeeks.org/problems/repeating-character-first-appearance-leftmost/1,Easy,4
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse a linked list,https://www.geeksforgeeks.org/problems/reverse-a-linked-list/1,Easy,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse Words,https://www.geeksforgeeks.org/problems/reverse-words-in-a-given-string5459/1,Easy,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Root to leaf path sum,https://www.geeksforgeeks.org/problems/root-to-leaf-path-sum/1,Easy,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Run Length Encoding,https://www.geeksforgeeks.org/problems/run-length-encoding/1,Easy,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search in a Row-Column Sorted,https://www.geeksforgeeks.org/problems/search-in-a-matrix17201720/1,Easy,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search in a sorted Matrix,https://www.geeksforgeeks.org/problems/search-in-a-matrix-1587115621/1,Medium,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Second most repeated string in a sequence,https://www.geeksforgeeks.org/problems/second-most-repeated-string-in-a-sequence0534/1,Easy,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Segregate 0s and 1s,https://www.geeksforgeeks.org/problems/segregate-0s-and-1s5106/1,Easy,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Smallest subarray with sum greater than x,https://www.geeksforgeeks.org/problems/smallest-subarray-with-sum-greater-than-x5651/1,Easy,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort a stack,https://www.geeksforgeeks.org/problems/sort-a-stack/1,Medium,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Special Stack,https://www.geeksforgeeks.org/problems/special-stack/1,Easy,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Squares in  N*N Chessboard,https://www.geeksforgeeks.org/problems/squares-in-nn-chessboard1801/1,Easy,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Steps by Knight,https://www.geeksforgeeks.org/problems/steps-by-knight5927/1,Medium,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock buy and sell,https://www.geeksforgeeks.org/problems/stock-buy-and-sell-1587115621/1,Medium,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock Buy and Sell – Max one Transaction Allowed,https://www.geeksforgeeks.org/problems/buy-stock-2/1,Easy,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock Buy and Sell – Multiple Transaction Allowed,https://www.geeksforgeeks.org/problems/stock-buy-and-sell2615/1,Medium,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Subarrays Product Less than K,https://www.geeksforgeeks.org/problems/count-the-subarrays-having-product-less-than-k1708/1,Medium,3
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sum Tree,https://www.geeksforgeeks.org/problems/sum-tree/1,Medium,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Total Decoding Messages,https://www.geeksforgeeks.org/problems/total-decoding-messages1235/1,Medium,2
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Trapping Rain Water,https://www.geeksforgeeks.org/problems/trapping-rain-water-1587115621/1,Hard,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Two sum -Pairs with 0 Sum,https://www.geeksforgeeks.org/problems/count-pairs-with-given-sum5022/1,Easy,1
Goldman Sachs,https://www.geeksforgeeks.org/explore?page=1&company=Goldman%20Sachs&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Wave Array,https://www.geeksforgeeks.org/problems/wave-array-1587115621/1,Medium,1
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,3 Sum Closest,https://www.geeksforgeeks.org/problems/3-sum-closest/1,Medium,7
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,4 Sum - All Quadruples,https://www.geeksforgeeks.org/problems/find-all-four-sum-numbers1732/1,Medium,2
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Alien Dictionary,https://www.geeksforgeeks.org/problems/alien-dictionary/1,Hard,2
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,All Subsets Xor Sum,https://www.geeksforgeeks.org/problems/sum-of-xor-of-all-possible-subsets/1,Medium,8
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,All Unique Permutations of an array,https://www.geeksforgeeks.org/problems/all-unique-permutations-of-an-array/1,Medium,6
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Allocate Minimum Pages,https://www.geeksforgeeks.org/problems/allocate-minimum-number-of-pages0937/1,Medium,1
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Anagram,https://www.geeksforgeeks.org/problems/anagram-1587115620/1,Easy,1
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Assignment Problem,https://www.geeksforgeeks.org/problems/assignment-problem3016/1,Hard,8
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Bit Difference,https://www.geeksforgeeks.org/problems/find-sum-of-different-corresponding-bits-for-all-pairs4652/1,Hard,6
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Bits Counting,https://www.geeksforgeeks.org/problems/bits-counting/1,Medium,9
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Clone an Undirected Graph,https://www.geeksforgeeks.org/problems/clone-graph/1,Medium,6
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Closest Three Sum,https://www.geeksforgeeks.org/problems/three-sum-closest/1,Medium,5
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Coin Change (Minimum Coins),https://www.geeksforgeeks.org/problems/number-of-coins1824/1,Medium,2
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Connect Nodes at Same Level,https://www.geeksforgeeks.org/problems/connect-nodes-at-same-level--170647/1,Medium,8
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Connect Nodes of Levels,https://www.geeksforgeeks.org/problems/connect-nodes-at-same-level/1,Medium,4
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Construct list using given q XOR queries,https://www.geeksforgeeks.org/problems/construct-list-using-given-q-xor-queries/1,Medium,6
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Container With Most Water,https://www.geeksforgeeks.org/problems/container-with-most-water0535/1,Medium,4
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Count BST nodes that lie in a given range,https://www.geeksforgeeks.org/problems/count-bst-nodes-that-lie-in-a-given-range/1,Medium,4
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Count occurrences of a given word in a 2-d array,https://www.geeksforgeeks.org/problems/count-occurences-of-a-given-word-in-a-2-d-array/1,Hard,8
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Count Reverse Pairs,https://www.geeksforgeeks.org/problems/count-reverse-pairs/1,Hard,7
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Count Smaller elements,https://www.geeksforgeeks.org/problems/count-smaller-elements2214/1,Hard,5
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Course Schedule I,https://www.geeksforgeeks.org/problems/course-schedule-i/1,Medium,9
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Course Schedule II,https://www.geeksforgeeks.org/problems/course-schedule/1,Medium,4
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Cutting Binary String,https://www.geeksforgeeks.org/problems/cutting-binary-string1342/1,Medium,6
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Distance of nearest cell having 1,https://www.geeksforgeeks.org/problems/distance-of-nearest-cell-having-1-1587115620/1,Medium,4
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Distinct occurrences,https://www.geeksforgeeks.org/problems/distinct-occurrences/1,Hard,5
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Duplicate Subtree,https://www.geeksforgeeks.org/problems/duplicate-subtree-in-binary-tree/1,Medium,4
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Earliest Common Slot,https://www.geeksforgeeks.org/problems/earliest-common-slot/1,Medium,9
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Edit Distance,https://www.geeksforgeeks.org/problems/edit-distance3702/1,Hard,2
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Egg Dropping Puzzle,https://www.geeksforgeeks.org/problems/egg-dropping-puzzle-1587115620/1,Medium,3
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Equal Partition,https://www.geeksforgeeks.org/problems/tug-of-war--122234/1,Medium,9
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Equilibrium Point,https://www.geeksforgeeks.org/problems/equilibrium-point-1587115620/1,Easy,1
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Find and Replace in String,https://www.geeksforgeeks.org/problems/find-an-replace-in-string/1,Medium,8
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Find largest word in dictionary,https://www.geeksforgeeks.org/problems/find-largest-word-in-dictionary2430/1,Medium,8
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Find median in a stream,https://www.geeksforgeeks.org/problems/find-median-in-a-stream-1587115620/1,Medium,3
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Find number of closed islands,https://www.geeksforgeeks.org/problems/find-number-of-closed-islands/1,Hard,7
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Find the Frequency,https://www.geeksforgeeks.org/problems/find-the-frequency/1,Easy,4
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Find the number of islands,https://www.geeksforgeeks.org/problems/find-the-number-of-islands/1,Medium,2
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Find the String,https://www.geeksforgeeks.org/problems/find-the-string/1,Hard,7
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Find triplets with zero sum,https://www.geeksforgeeks.org/problems/find-triplets-with-zero-sum/1,Medium,1
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Flood fill Algorithm,https://www.geeksforgeeks.org/problems/flood-fill-algorithm1856/1,Medium,3
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Form a palindrome,https://www.geeksforgeeks.org/problems/form-a-palindrome1455/1,Medium,4
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Form a palindrome,https://www.geeksforgeeks.org/problems/form-a-palindrome2544/1,Medium,7
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Frequency Game,https://www.geeksforgeeks.org/problems/frequency-game/1,Easy,6
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Gas Station,https://www.geeksforgeeks.org/problems/circular-tour-1587115620/1,Medium,2
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Generate binary string,https://www.geeksforgeeks.org/problems/generate-binary-string3642/1,Easy,8
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Generate Parentheses,https://www.geeksforgeeks.org/problems/generate-all-possible-parentheses/1,Medium,6
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Group Shifted String,https://www.geeksforgeeks.org/problems/group-shifted-string/1,Medium,9
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Histogram Max Rectangular Area,https://www.geeksforgeeks.org/problems/maximum-rectangular-area-in-a-histogram-1587115620/1,Hard,2
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Indexes of Subarray Sum,https://www.geeksforgeeks.org/problems/subarray-with-given-sum-1587115621/1,Medium,1
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Interleaved Strings,https://www.geeksforgeeks.org/problems/interleaved-strings/1,Medium,4
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Interval List Intersections,https://www.geeksforgeeks.org/problems/interval-list-intersections/1,Medium,9
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Is Sudoku Valid,https://www.geeksforgeeks.org/problems/is-sudoku-valid4820/1,Medium,7
Google,https://www.geeksforgeeks.org/explore?page=1&company=Google&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Isomorphic Strings,https://www.geeksforgeeks.org/problems/isomorphic-strings-1587115620/1,Easy,2
